venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
FSE,2015,conf/sigsoft/fse2015,Mobile Applications,String analysis for Java and Android applications.,Ding Li; Yingjun Lyu; Mian Wan; William G. J. Halfond,661-672,12,https://doi.org/10.1145/2786805.2786879,
FSE,2015,conf/sigsoft/fse2015,Mobile Applications,Auto-completing bug reports for Android applications.,Kevin Moran; Mario Linares Vásquez; Carlos Bernal-Cárdenas; Denys Poshyvanyk,673-686,14,https://doi.org/10.1145/2786805.2786857,
FSE,2015,conf/sigsoft/fse2015,Mobile Applications,CLAPP: characterizing loops in Android applications.,Yanick Fratantonio; Aravind Machiry; Antonio Bianchi; Christopher Kruegel; Giovanni Vigna,687-697,11,https://doi.org/10.1145/2786805.2786873,
FSE,2015,conf/sigsoft/fse2015,"Search, Synthesis, and Verification","TLV: abstraction through testing, learning, and validation.",Jun Sun; Hao Xiao; Yang Liu; Shang-Wei Lin; Shengchao Qin,698-709,12,https://doi.org/10.1145/2786805.2786817,
FSE,2015,conf/sigsoft/fse2015,"Search, Synthesis, and Verification",Mimic: computing models for opaque code.,Stefan Heule; Manu Sridharan; Satish Chandra,710-720,11,https://doi.org/10.1145/2786805.2786875,
FSE,2015,conf/sigsoft/fse2015,"Search, Synthesis, and Verification",Witness validation and stepwise testification across software verifiers.,Dirk Beyer; Matthias Dangl; Daniel Dietsch; Matthias Heizmann; Andreas Stahlbauer,721-733,13,https://doi.org/10.1145/2786805.2786867,
FSE,2015,conf/sigsoft/fse2015,Java and Object-Oriented Programming,Efficient and reasonable object-oriented concurrency.,Scott West; Sebastian Nanz; Bertrand Meyer,734-744,11,https://doi.org/10.1145/2786805.2786822,
FSE,2015,conf/sigsoft/fse2015,Java and Object-Oriented Programming,FlexJava: language support for safe and modular approximate programming.,Jongse Park; Hadi Esmaeilzadeh; Xin Zhang; Mayur Naik; William Harris,745-757,13,https://doi.org/10.1145/2786805.2786807,
FSE,2015,conf/sigsoft/fse2015,Java and Object-Oriented Programming,Getting to know you: towards a capability model for Java.,Ben Hermann; Michael Reif; Michael Eichberg; Mira Mezini,758-769,12,https://doi.org/10.1145/2786805.2786829,
FSE,2015,conf/sigsoft/fse2015,Testing III,Efficient dependency detection for safe Java test acceleration.,Jonathan Bell; Gail E. Kaiser; Eric Melski; Mohan Dattatreya,770-781,12,https://doi.org/10.1145/2786805.2786823,
FSE,2015,conf/sigsoft/fse2015,Testing III,Turning programs against each other: high coverage fuzz-testing using binary-code mutation and dynamic slicing.,Ulf Kargen; Nahid Shahmehri,782-792,11,https://doi.org/10.1145/2786805.2786844,
FSE,2015,conf/sigsoft/fse2015,Testing III,Guided differential testing of certificate validation in SSL/TLS implementations.,Yuting Chen; Zhendong Su,793-804,12,https://doi.org/10.1145/2786805.2786835,
FSE,2015,conf/sigsoft/fse2015,Empirical Studies of Software Developers II,Quality and productivity outcomes relating to continuous integration in GitHub.,Bogdan Vasilescu; Yue Yu; Huaimin Wang; Premkumar T. Devanbu; Vladimir Filkov,805-816,12,https://doi.org/10.1145/2786805.2786850,
FSE,2015,conf/sigsoft/fse2015,Empirical Studies of Software Developers II,Developer onboarding in GitHub: the role of prior social links and language experience.,Casey Casalnuovo; Bogdan Vasilescu; Premkumar T. Devanbu; Vladimir Filkov,817-828,12,https://doi.org/10.1145/2786805.2786854,
FSE,2015,conf/sigsoft/fse2015,Empirical Studies of Software Developers II,Impact of developer turnover on quality in open-source software.,Matthieu Foucault; Marc Palyart; Xavier Blanc; Gail C. Murphy; Jean-Rémy Falleri,829-841,13,https://doi.org/10.1145/2786805.2786870,
FSE,2015,conf/sigsoft/fse2015,Symbolic Execution,MultiSE: multi-path symbolic execution using value summaries.,Koushik Sen; George C. Necula; Liang Gong; Wontae Choi,842-853,12,https://doi.org/10.1145/2786805.2786830,
FSE,2015,conf/sigsoft/fse2015,Symbolic Execution,Assertion guided symbolic execution of multithreaded programs.,Shengjian Guo; Markus Kusano; Chao Wang; Zijiang Yang; Aarti Gupta,854-865,12,https://doi.org/10.1145/2786805.2786841,
FSE,2015,conf/sigsoft/fse2015,Symbolic Execution,Iterative distribution-aware sampling for probabilistic symbolic execution.,Mateus Borges; Antonio Filieri; Marcelo d'Amorim; Corina S. Pasareanu,866-877,12,https://doi.org/10.1145/2786805.2786832,
FSE,2015,conf/sigsoft/fse2015,Human Aspects of Software Engineering,Bespoke tools: adapted to the concepts developers know.,Brittany Johnson; Rahul Pandita; Emerson R. Murphy-Hill; Sarah Heckman,878-881,4,https://doi.org/10.1145/2786805.2803197,
FSE,2015,conf/sigsoft/fse2015,Human Aspects of Software Engineering,I heart hacker news: expanding qualitative research findings by analyzing social news websites.,Titus Barik; Brittany Johnson; Emerson R. Murphy-Hill,882-885,4,https://doi.org/10.1145/2786805.2803200,
FSE,2015,conf/sigsoft/fse2015,Human Aspects of Software Engineering,GitSonifier: using sound to portray developer conflict history.,Kevin J. North; Shane Bolan; Anita Sarma; Myra B. Cohen,886-889,4,https://doi.org/10.1145/2786805.2803199,
FSE,2015,conf/sigsoft/fse2015,Human Aspects of Software Engineering,Automatically recommending test code examples to inexperienced developers.,Raphael Pham; Yauheni Stoliar; Kurt Schneider,890-893,4,https://doi.org/10.1145/2786805.2803202,
FSE,2015,conf/sigsoft/fse2015,Human Aspects of Software Engineering,Using software theater for the demonstration of innovative ubiquitous applications.,Han Xu; Stephan Krusche; Bernd Bruegge,894-897,4,https://doi.org/10.1145/2786805.2803207,
FSE,2015,conf/sigsoft/fse2015,"Validation, Verification, and Testing",Behavioral log analysis with statistical guarantees.,Nimrod Busany; Shahar Maoz,898-901,4,https://doi.org/10.1145/2786805.2803198,
FSE,2015,conf/sigsoft/fse2015,"Validation, Verification, and Testing",Inner oracles: input-specific assertions on internal states.,Yingfei Xiong; Dan Hao; Lu Zhang; Tao Zhu; Muyao Zhu; Tian Lan,902-905,4,https://doi.org/10.1145/2786805.2803204,
FSE,2015,conf/sigsoft/fse2015,"Validation, Verification, and Testing",Targeted program transformations for symbolic execution.,Cristian Cadar,906-909,4,https://doi.org/10.1145/2786805.2803205,
FSE,2015,conf/sigsoft/fse2015,"Validation, Verification, and Testing",Crash reproduction via test case mutation: let existing test cases help.,Jifeng Xuan; Xiaoyuan Xie; Martin Monperrus,910-913,4,https://doi.org/10.1145/2786805.2803206,
FSE,2015,conf/sigsoft/fse2015,"Validation, Verification, and Testing",RDIT: race detection from incomplete traces.,Arun K. Rajagopalan; Jeff Huang,914-917,4,https://doi.org/10.1145/2786805.2803209,
FSE,2015,conf/sigsoft/fse2015,Maintenance and Evolution,TACO: test suite augmentation for concurrent programs.,Tingting Yu,918-921,4,https://doi.org/10.1145/2786805.2803201,
FSE,2015,conf/sigsoft/fse2015,Maintenance and Evolution,Navigating through the archipelago of refactorings.,Apostolos V. Zarras; Theofanis Vartziotis; Panos Vassiliadis,922-925,4,https://doi.org/10.1145/2786805.2803203,
FSE,2015,conf/sigsoft/fse2015,Maintenance and Evolution,Detecting semantic merge conflicts with variability-aware execution.,Hung Viet Nguyen; My Huu Nguyen; Son Cuu Dang; Christian Kästner; Tien N. Nguyen,926-929,4,https://doi.org/10.1145/2786805.2803208,
FSE,2015,conf/sigsoft/fse2015,Maintenance and Evolution,Product lines can jeopardize their trade secrets.,Mathieu Acher; Guillaume Bécan; Benoît Combemale; Benoit Baudry; Jean-Marc Jézéquel,930-933,4,https://doi.org/10.1145/2786805.2803210,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,JSketch: sketching for Java.,Jinseong Jeon; Xiaokang Qiu; Jeffrey S. Foster; Armando Solar-Lezama,934-937,4,https://doi.org/10.1145/2786805.2803189,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,Don't panic: reverse debugging of kernel drivers.,Pavel Dovgalyuk; Denis Dmitriev; Vladimir Makarov,938-941,4,https://doi.org/10.1145/2786805.2803179,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,UMTG: a toolset to automatically generate system test cases from use case specifications.,Chunhui Wang; Fabrizio Pastore; Arda Goknil; Lionel C. Briand; Muhammad Zohaib Z. Iqbal,942-945,4,https://doi.org/10.1145/2786805.2803187,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,DexterJS: robust testing platform for DOM-based XSS vulnerabilities.,Inian Parameshwaran; Enrico Budianto; Shweta Shinde; Hung Dang; Atul Sadhu; Prateek Saxena,946-949,4,https://doi.org/10.1145/2786805.2803191,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,T3i: a tool for generating and querying test suites for Java.,I. S. Wishnu B. Prasetya,950-953,4,https://doi.org/10.1145/2786805.2803182,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,iTrace: enabling eye tracking on software artifacts within the IDE to support software engineering tasks.,Timothy R. Shaffer; Jenna L. Wise; Braden M. Walters; Sebastian C. Müller; Michael Falcone; Bonita Sharif,954-957,4,https://doi.org/10.1145/2786805.2803188,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,Nyx: a display energy optimizer for mobile web apps.,Ding Li; Angelica Huyen Tran; William G. J. Halfond,958-961,4,https://doi.org/10.1145/2786805.2803190,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,NARCIA: an automated tool for change impact analysis in natural language requirements.,Chetan Arora; Mehrdad Sabetzadeh; Arda Goknil; Lionel C. Briand; Frank Zimmer,962-965,4,https://doi.org/10.1145/2786805.2803185,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,Commit guru: analytics and risk prediction of software commits.,Christoffer Rosen; Ben Grawi; Emad Shihab,966-969,4,https://doi.org/10.1145/2786805.2803183,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,OSSMETER: a software measurement platform for automatically analysing open source software projects.,Davide Di Ruscio; Dimitris S. Kolovos; Ioannis Korkontzelos; Nicholas Drivalos Matragkas; Jurgen J. Vinju,970-973,4,https://doi.org/10.1145/2786805.2803186,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,Comprehensive service matching with MatchBox.,Paul Börding; Melanie Bruns; Marie Christin Platenius,974-977,4,https://doi.org/10.1145/2786805.2803181,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,UEDashboard: awareness of unusual events in commit histories.,Larissa Leite; Christoph Treude; Fernando Marques Figueira Filho,978-981,4,https://doi.org/10.1145/2786805.2803184,
FSE,2015,conf/sigsoft/fse2015,Tool Demonstrations,MatrixMiner: a red pill to architect informal product descriptions in the matrix.,Sana Ben Nasr; Guillaume Bécan; Mathieu Acher; João Bosco Ferreira Filho; Benoit Baudry; Nicolas Sannier; Jean-Marc Davril,982-985,4,https://doi.org/10.1145/2786805.2803180,
FSE,2015,conf/sigsoft/fse2015,Quality,Predicting field reliability.,Pete Rotella; Sunita Chulani; Devesh Goyal,986-989,4,https://doi.org/10.1145/2786805.2804428,
FSE,2015,conf/sigsoft/fse2015,Quality,REMI: defect prediction for efficient API testing.,Mijung Kim; Jaechang Nam; Jaehyuk Yeon; Soonhwang Choi; Sunghun Kim,990-993,4,https://doi.org/10.1145/2786805.2804429,
FSE,2015,conf/sigsoft/fse2015,Quality,OnSpot system: test impact visibility during code edits in real software.,Muhammad Umar Janjua,994-997,4,https://doi.org/10.1145/2786805.2804430,
FSE,2015,conf/sigsoft/fse2015,Software Process,"Products, developers, and milestones: how should I build my N-Gram language model.",Juliana Saraiva; Christian Bird; Thomas Zimmermann,998-1001,4,https://doi.org/10.1145/2786805.2804431,
FSE,2015,conf/sigsoft/fse2015,Software Process,Evaluating a formal scenario-based method for the requirements analysis in automotive software engineering.,Joel Greenyer; Max Haase; Jörg Marhenke; Rene Bellmer,1002-1005,4,https://doi.org/10.1145/2786805.2804432,
FSE,2015,conf/sigsoft/fse2015,Software Process,Barriers and enablers for shortening software development lead-time in mechatronics organizations: a case study.,Mahshad M. Mahally; Miroslaw Staron; Jan Bosch,1006-1009,4,https://doi.org/10.1145/2786805.2804433,
FSE,2015,conf/sigsoft/fse2015,Requirements and Specification,Semantic degrees for Industrie 4.0 engineering: deciding on the degree of semantic formalization to select appropriate technologies.,Chih-Hong Cheng; Tuncay Guelfirat; Christian Messinger; Johannes O. Schmitt; Matthias Schnelte; Peter Weber,1010-1013,4,https://doi.org/10.1145/2786805.2804434,
FSE,2015,conf/sigsoft/fse2015,Requirements and Specification,Towards automating the security compliance value chain.,Smita Ghaisas; Manish Motwani; Balaji Balasubramaniam; Anjali Gajendragadkar; Rahul Kelkar; Harrick M. Vin,1014-1017,4,https://doi.org/10.1145/2786805.2804435,
FSE,2015,conf/sigsoft/fse2015,Requirements and Specification,"Requirements, architecture, and quality in a mission critical system: 12 lessons learned.",Aapo Koski; Tommi Mikkonen,1018-1021,4,https://doi.org/10.1145/2786805.2804436,
FSE,2015,conf/sigsoft/fse2015,Doctoral Symposium,Decentralized self-adaptation in large-scale distributed systems.,Luca Florio,1022-1025,4,https://doi.org/10.1145/2786805.2803192,
FSE,2015,conf/sigsoft/fse2015,Doctoral Symposium,Vehicle level continuous integration in the automotive industry.,Sebastian Vöst,1026-1029,4,https://doi.org/10.1145/2786805.2803193,
FSE,2015,conf/sigsoft/fse2015,Doctoral Symposium,Quantifying architectural debts.,Lu Xiao,1030-1033,4,https://doi.org/10.1145/2786805.2803194,
FSE,2015,conf/sigsoft/fse2015,Doctoral Symposium,User-centric security: optimization of the security-usability trade-off.,Denis Feth,1034-1037,4,https://doi.org/10.1145/2786805.2803195,
FSE,2015,conf/sigsoft/fse2015,Doctoral Symposium,Automated unit test generation for evolving software.,Sina Shamshiri,1038-1041,4,https://doi.org/10.1145/2786805.2803196,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Increasing the efficiency of search-based unit test generation using parameter control.,Thomas White,1042-1044,3,https://doi.org/10.1145/2786805.2807556,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Enhancing Android application bug reporting.,Kevin Moran,1045-1047,3,https://doi.org/10.1145/2786805.2807557,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Improving energy consumption in Android apps.,Carlos Bernal-Cárdenas,1048-1050,3,https://doi.org/10.1145/2786805.2807558,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Automated generation of programming language quizzes.,Shuktika Jain,1051-1053,3,https://doi.org/10.1145/2786805.2807559,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Spotting familiar code snippet structures for program comprehension.,Venkatesh Vinayakarao,1054-1056,3,https://doi.org/10.1145/2786805.2807560,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Combining eye tracking with navigation paths for identification of cross-language code dependencies.,Martin Konopka,1057-1059,3,https://doi.org/10.1145/2786805.2807561,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,A textual domain specific language for requirement modelling.,Oyindamola Olajubu,1060-1062,3,https://doi.org/10.1145/2786805.2807562,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Automated attack surface approximation.,Christopher Theisen,1063-1065,3,https://doi.org/10.1145/2786805.2807563,
FSE,2015,conf/sigsoft/fse2015,Student Research Competition,Pockets: a tool to support exploratory programming for novices and educators.,Erina Makihara,1066-1068,3,https://doi.org/10.1145/2786805.2807564,
FSE,2016,conf/sigsoft/fse2016,Keynotes,"""Womenomics"" and gender-inclusive software: what software engineers need to know (invited talk).",Margaret M. Burnett,1,1,https://doi.org/10.1145/2950290.2994159,
FSE,2016,conf/sigsoft/fse2016,Keynotes,Building a socio-technical theory of coordination: why and how (outstanding research award).,James D. Herbsleb,2-10,9,https://doi.org/10.1145/2950290.2994160,
FSE,2016,conf/sigsoft/fse2016,Keynotes,Correct or usable? the limits of traditional verification (impact paper award).,Daniel Jackson; Mandana Vaziri,11,1,https://doi.org/10.1145/2950290.2994161,
FSE,2016,conf/sigsoft/fse2016,Showcases,Continuous deployment of mobile software at facebook (showcase).,Chuck Rossi; Elisa Shibley; Shi Su; Kent L. Beck; Tony Savor; Michael Stumm,12-23,12,https://doi.org/10.1145/2950290.2994157,
FSE,2016,conf/sigsoft/fse2016,Showcases,"Model, execute, and deploy: answering the hard questions in end-user programming (showcase).",Shan Shan Huang,24,1,https://doi.org/10.1145/2950290.2994158,
FSE,2016,conf/sigsoft/fse2016,Showcases,Making invisible things visible: tracking down known vulnerabilities at 3000 companies (showcase).,Gazi Mahmud,25,1,https://doi.org/10.1145/2950290.2994155,
FSE,2016,conf/sigsoft/fse2016,Showcases,Developer workflow at google (showcase).,Caitlin Sadowski,26,1,https://doi.org/10.1145/2950290.2994156,
FSE,2016,conf/sigsoft/fse2016,Research Papers,Titanium: efficient analysis of evolving alloy specifications.,Hamid Bagheri; Sam Malek,27-38,12,https://doi.org/10.1145/2950290.2950337,
FSE,2016,conf/sigsoft/fse2016,Research Papers,Mining performance specifications.,Marc Brünink; David S. Rosenblum,39-49,11,https://doi.org/10.1145/2950290.2950314,
